Area,Item,Value
Bahamas,"Oilcrops Oil, Other",175
Bahamas,Tomatoes and products,13
Bahamas,Onions,6
Bahamas,"Vegetables, other",50
Bahamas,"Oranges, Mandarines",12
Bahamas,"Lemons, Limes and products",7
Bahamas,Grapefruit and products,30
Bahamas,"Citrus, Other",1
Bahamas,Bananas,45
Bahamas,Plantains,2
Bahamas,Apples and products,7
Bahamas,Pineapples and products,4
Bahamas,Dates,0
Bahamas,Grapes and products (excl wine),4
Bahamas,"Fruits, other",45
Bahamas,Coffee and products,1
Bahamas,Cocoa Beans and products,24
Bahamas,Tea (including mate),0
Bahamas,Pepper,0
Bahamas,Pimento,0
Bahamas,Cloves,0
Bahamas,"Spices, Other",11
Bahamas,Wine,10
Bahamas,Beer,8
Bahamas,"Beverages, Fermented",1
Bahamas,"Beverages, Alcoholic",112
Bahamas,Bovine Meat,35
Bahamas,Mutton & Goat Meat,9
Bahamas,Pigmeat,191
Bahamas,Poultry Meat,228
Bahamas,"Meat, Other",1
Bahamas,"Offals, Edible",7
Bahamas,"Butter, Ghee",33
Bahamas,Cream,2
Bahamas,"Fats, Animals, Raw",31
Bahamas,"Fish, Body Oil",0
Bahamas,"Fish, Liver Oil",0
Bahamas,Eggs,26
Bahamas,Milk - Excluding Butter,175
Bahamas,Freshwater Fish,3
Bahamas,Demersal Fish,3
Bahamas,Pelagic Fish,25
Bahamas,"Marine Fish, Other",3
Bahamas,Crustaceans,9
Bahamas,Cephalopods,0
Bahamas,"Molluscs, Other",1
Bahamas,"Aquatic Animals, Others",0
Bahamas,Aquatic Plants,0
Bahamas,Infant food,22
Bahamas,Miscellaneous,35
Bahrain,Wheat and products,580
Bahrain,Rice and products,466
Bahrain,Barley and products,5
Bahrain,Maize and products,59
Bahrain,Rye and products,0
Bahrain,Oats,3
Bahrain,Millet and products,3
Bahrain,Sorghum and products,3
Bahrain,"Cereals, Other",5
Bahrain,Cassava and products,1
Bahrain,Potatoes and products,52
Bahrain,Sweet potatoes,1
Bahrain,Yams,1
Bahrain,"Roots, Other",1
Bahrain,Sugar cane,0
Bahrain,Sugar beet,0
Bahrain,Sugar (Raw Equivalent),466
Bahrain,"Sweeteners, Other",14
Bahrain,Honey,2
Bahrain,Beans,4
Bahrain,Peas,8
Bahrain,"Pulses, Other and products",39
Bahrain,Nuts and products,43
Bahrain,Soyabeans,0
Bahrain,Groundnuts,11
Bahrain,Sunflower seed,5
Bahrain,Rape and Mustardseed,2
Bahrain,Cottonseed,0
Bahrain,Coconuts - Incl Copra,11
Bahrain,Sesame seed,3
Bahrain,Olives (including preserved),3
Bahrain,"Oilcrops, Other",2
Bahrain,Soyabean Oil,26
Bahrain,Groundnut Oil,0
Bahrain,Sunflowerseed Oil,100
Bahrain,Rape and Mustard Oil,12
Bahrain,Cottonseed Oil,0
Bahrain,Palmkernel Oil,4
Bahrain,Palm Oil,196
Bahrain,Coconut Oil,16
Bahrain,Sesameseed Oil,1
Bahrain,Olive Oil,21
Bahrain,Maize Germ Oil,33
Bahrain,"Oilcrops Oil, Other",97
Bahrain,Tomatoes and products,12
Bahrain,Onions,19
Bahrain,"Vegetables, other",54
Bahrain,"Oranges, Mandarines",16
Bahrain,"Lemons, Limes and products",3
Bahrain,Grapefruit and products,0
Bahrain,"Citrus, Other",2
Bahrain,Bananas,2
Bahrain,Plantains,16
Bahrain,Apples and products,12
Bahrain,Pineapples and products,1
Bahrain,Dates,39
Bahrain,Grapes and products (excl wine),6
Bahrain,"Fruits, other",47
Bahrain,Coffee and products,2
Bahrain,Cocoa Beans and products,44
Bahrain,Tea (including mate),1
Bahrain,Pepper,2
Bahrain,Pimento,4
Bahrain,Cloves,0
Bahrain,"Spices, Other",33
Bahrain,Wine,1
Bahrain,Beer,19
Bahrain,"Beverages, Fermented",0
Bahrain,"Beverages, Alcoholic",23
Bahrain,Bovine Meat,52
Bahrain,Mutton & Goat Meat,161
Bahrain,Pigmeat,8
Bahrain,Poultry Meat,148
Bahrain,"Meat, Other",5
Bahrain,"Offals, Edible",13
Bahrain,"Butter, Ghee",55
Bahrain,Cream,40
Bahrain,"Fats, Animals, Raw",45
Bahrain,"Fish, Body Oil",0
Bahrain,"Fish, Liver Oil",0
Bahrain,Eggs,38
Bahrain,Milk - Excluding Butter,178
Bahrain,Freshwater Fish,5
Bahrain,Demersal Fish,6
Bahrain,Pelagic Fish,6
Bahrain,"Marine Fish, Other",8
Bahrain,Crustaceans,1
Bahrain,Cephalopods,0
Bahrain,"Molluscs, Other",0
Bahrain,"Aquatic Animals, Others",0
Bahrain,Aquatic Plants,0
Bahrain,Infant food,7
Bahrain,Miscellaneous,2
Bangladesh,Wheat and products,127
Bangladesh,Rice and products,1743
Bangladesh,Barley and products,0
Bangladesh,Maize and products,7
Bangladesh,Rye and products,0
Bangladesh,Oats,0
Bangladesh,Millet and products,0
Bangladesh,Sorghum and products,0
Bangladesh,"Cereals, Other",0
Bangladesh,Cassava and products,0
Bangladesh,Potatoes and products,97
Bangladesh,Sweet potatoes,3
Bangladesh,"Roots, Other",0
Bangladesh,Sugar cane,1
Bangladesh,Sugar non-centrifugal,11
Bangladesh,Sugar (Raw Equivalent),60
Bangladesh,"Sweeteners, Other",6
Bangladesh,Honey,0
Bangladesh,Beans,3
Bangladesh,Peas,19
Bangladesh,"Pulses, Other and products",55
Bangladesh,Nuts and products,7
Bangladesh,Soyabeans,6
Bangladesh,Groundnuts,1
Bangladesh,Sunflower seed,0
Bangladesh,Rape and Mustardseed,0
Bangladesh,Coconuts - Incl Copra,8
Bangladesh,Olives (including preserved),0
Bangladesh,Soyabean Oil,60
Bangladesh,Groundnut Oil,3
Bangladesh,Sunflowerseed Oil,1
Bangladesh,Rape and Mustard Oil,24
Bangladesh,Cottonseed Oil,1
Bangladesh,Palm Oil,85
Bangladesh,Coconut Oil,3
Bangladesh,Sesameseed Oil,1
Bangladesh,Olive Oil,0
Bangladesh,Ricebran Oil,0
Bangladesh,Maize Germ Oil,0
Bangladesh,"Oilcrops Oil, Other",0
Bangladesh,Tomatoes and products,1
Bangladesh,Onions,12
Bangladesh,"Vegetables, other",22
Bangladesh,"Oranges, Mandarines",1
Bangladesh,"Lemons, Limes and products",0
Bangladesh,Grapefruit and products,0
Bangladesh,"Citrus, Other",0
Bangladesh,Bananas,8
Bangladesh,Plantains,2
Bangladesh,Apples and products,2
Bangladesh,Pineapples and products,1
Bangladesh,Dates,1
Bangladesh,Grapes and products (excl wine),1
Bangladesh,"Fruits, other",21
Bangladesh,Coffee and products,0
Bangladesh,Cocoa Beans and products,0
Bangladesh,Tea (including mate),1
Bangladesh,Pepper,0
Bangladesh,Pimento,8
Bangladesh,Cloves,0
Bangladesh,"Spices, Other",21
Bangladesh,Wine,0
Bangladesh,Beer,0
Bangladesh,"Beverages, Fermented",0
Bangladesh,"Beverages, Alcoholic",0
Bangladesh,Bovine Meat,6
Bangladesh,Mutton & Goat Meat,6
Bangladesh,Pigmeat,0
Bangladesh,Poultry Meat,7
Bangladesh,"Meat, Other",0
Bangladesh,"Offals, Edible",2
Bangladesh,"Butter, Ghee",5
Bangladesh,Cream,0
Bangladesh,"Fats, Animals, Raw",3
Bangladesh,"Fish, Body Oil",0
Bangladesh,"Fish, Liver Oil",0
Bangladesh,Eggs,11
Bangladesh,Milk - Excluding Butter,40
Bangladesh,Freshwater Fish,41
Bangladesh,Demersal Fish,1
Bangladesh,Pelagic Fish,1
Bangladesh,"Marine Fish, Other",4
Bangladesh,Crustaceans,2
Bangladesh,Cephalopods,0
Bangladesh,"Molluscs, Other",0
Bangladesh,"Aquatic Animals, Others",0
Bangladesh,Aquatic Plants,0
Bangladesh,Infant food,0
Bangladesh,Miscellaneous,0
Barbados,Wheat and products,625
Barbados,Rice and products,139
Barbados,Barley and products,6
Barbados,Maize and products,126
Barbados,Rye and products,0
Barbados,Oats,16
Barbados,"Cereals, Other",12
Barbados,Cassava and products,4
Barbados,Potatoes and products,65
Barbados,Sweet potatoes,15
Barbados,Yams,2
Barbados,"Roots, Other",2
Barbados,Sugar (Raw Equivalent),536
Barbados,"Sweeteners, Other",19
Barbados,Honey,4
Barbados,Beans,5
Barbados,Peas,12
Barbados,"Pulses, Other and products",36
Barbados,Nuts and products,18
Barbados,Soyabeans,0
Barbados,Groundnuts,28
Barbados,Sunflower seed,1
Barbados,Rape and Mustardseed,11
Barbados,Coconuts - Incl Copra,28
Barbados,Sesame seed,1
Barbados,Olives (including preserved),1
Barbados,"Oilcrops, Other",0
Barbados,Soyabean Oil,106
Barbados,Groundnut Oil,0
Barbados,Sunflowerseed Oil,40
Barbados,Cottonseed Oil,2
Barbados,Palmkernel Oil,0
Barbados,Palm Oil,4
Barbados,Coconut Oil,6
Barbados,Sesameseed Oil,1
Barbados,Olive Oil,20
Barbados,Maize Germ Oil,18
Barbados,"Oilcrops Oil, Other",41
Barbados,Tomatoes and products,2
Barbados,Onions,9
Barbados,"Vegetables, other",49
Barbados,"Oranges, Mandarines",10
Barbados,"Lemons, Limes and products",1
Barbados,Grapefruit and products,1
Barbados,"Citrus, Other",0
Barbados,Bananas,18
Barbados,Plantains,7
Barbados,Apples and products,14
Barbados,Pineapples and products,7
Barbados,Dates,0
Barbados,Grapes and products (excl wine),17
Barbados,"Fruits, other",31
Barbados,Coffee and products,4
Barbados,Cocoa Beans and products,12
Barbados,Tea (including mate),1
Barbados,Pepper,2
Barbados,Pimento,2
Barbados,Cloves,0
Barbados,"Spices, Other",12
Barbados,Wine,19
Barbados,Beer,27
Barbados,"Beverages, Fermented",1
Barbados,"Beverages, Alcoholic",37
Barbados,Bovine Meat,45
Barbados,Mutton & Goat Meat,21
Barbados,Pigmeat,54
Barbados,Poultry Meat,208
Barbados,"Meat, Other",0
Barbados,"Offals, Edible",7
Barbados,"Butter, Ghee",19
Barbados,Cream,11
Barbados,"Fats, Animals, Raw",41
Barbados,"Fish, Body Oil",0
Barbados,"Fish, Liver Oil",0
Barbados,Eggs,37
Barbados,Milk - Excluding Butter,161
Barbados,Freshwater Fish,2
Barbados,Demersal Fish,2
Barbados,Pelagic Fish,64
Barbados,"Marine Fish, Other",21
Barbados,Crustaceans,2
Barbados,Cephalopods,1
Barbados,"Molluscs, Other",0
Barbados,Aquatic Plants,0
Barbados,Infant food,9
Barbados,Miscellaneous,53
Belarus,Wheat and products,576
Belarus,Rice and products,28
Belarus,Barley and products,44
Belarus,Maize and products,7
Belarus,Rye and products,124
Belarus,Oats,58
Belarus,"Cereals, Other",18
Belarus,Cassava and products,0
Belarus,Potatoes and products,323
Belarus,Sweet potatoes,0
Belarus,Yams,0
Belarus,"Roots, Other",0
Belarus,Sugar cane,0
Belarus,Sugar (Raw Equivalent),230
Belarus,"Sweeteners, Other",35
Belarus,Honey,2
Belarus,Peas,8
Belarus,"Pulses, Other and products",0
Belarus,Nuts and products,24
Belarus,Soyabeans,8
Belarus,Groundnuts,10
Belarus,Rape and Mustardseed,0
Belarus,Cottonseed,0
Belarus,Coconuts - Incl Copra,1
Belarus,Olives (including preserved),0
Belarus,"Oilcrops, Other",0
Belarus,Soyabean Oil,63
Belarus,Groundnut Oil,0
Belarus,Sunflowerseed Oil,231
Belarus,Rape and Mustard Oil,45
Belarus,Coconut Oil,3
Belarus,Sesameseed Oil,0
Belarus,Olive Oil,2
Belarus,Maize Germ Oil,1
Belarus,"Oilcrops Oil, Other",48
Belarus,Tomatoes and products,16
Belarus,Onions,17
Belarus,"Vegetables, other",77
Belarus,"Oranges, Mandarines",6
Belarus,"Lemons, Limes and products",0
Belarus,Grapefruit and products,1
Belarus,"Citrus, Other",0
Belarus,Bananas,12
Belarus,Plantains,0
Belarus,Apples and products,26
Belarus,Pineapples and products,1
Belarus,Dates,0
Belarus,Grapes and products (excl wine),3
Belarus,"Fruits, other",44
Belarus,Coffee and products,3
Belarus,Cocoa Beans and products,26
Belarus,Tea (including mate),0
Belarus,Pepper,0
Belarus,Pimento,0
Belarus,Cloves,0
Belarus,"Spices, Other",1
Belarus,Wine,19
Belarus,Beer,70
Belarus,"Beverages, Fermented",4
Belarus,"Beverages, Alcoholic",111
Belarus,Bovine Meat,107
Belarus,Mutton & Goat Meat,1
Belarus,Pigmeat,206
Belarus,Poultry Meat,94
Belarus,"Meat, Other",1
Belarus,"Offals, Edible",25
Belarus,"Butter, Ghee",101
Belarus,Cream,14
Belarus,"Fats, Animals, Raw",84
Belarus,"Fish, Body Oil",0
Belarus,"Fish, Liver Oil",0
Belarus,Eggs,51
Belarus,Milk - Excluding Butter,284
Belarus,Freshwater Fish,2
Belarus,Demersal Fish,4
Belarus,Pelagic Fish,13
Belarus,"Marine Fish, Other",1
Belarus,Crustaceans,0
Belarus,Cephalopods,0
Belarus,"Molluscs, Other",0
Belarus,"Aquatic Animals, Others",0
Belarus,Aquatic Plants,0
Belarus,Infant food,0
Belarus,Miscellaneous,7
Belgium,Wheat and products,693
Belgium,Rice and products,88
Belgium,Barley and products,10
Belgium,Maize and products,8
Belgium,Rye and products,9
Belgium,Oats,1
Belgium,"Cereals, Other",10
Belgium,Potatoes and products,165
Belgium,Yams,0
Belgium,"Roots, Other",0
Belgium,Sugar (Raw Equivalent),449
Belgium,"Sweeteners, Other",24
Belgium,Honey,5
Belgium,Beans,4
Belgium,Peas,23
Belgium,"Pulses, Other and products",10
Belgium,Nuts and products,40
Belgium,Soyabeans,0
Belgium,Groundnuts,3
Belgium,Rape and Mustardseed,2
Belgium,Coconuts - Incl Copra,8
Belgium,Olives (including preserved),4
Belgium,"Oilcrops, Other",0
Belgium,Soyabean Oil,101
Belgium,Groundnut Oil,4
Belgium,Sunflowerseed Oil,82
Belgium,Rape and Mustard Oil,104
Belgium,Cottonseed Oil,0
Belgium,Palmkernel Oil,9
Belgium,Palm Oil,97
Belgium,Coconut Oil,9
Belgium,Sesameseed Oil,0
Belgium,Olive Oil,24
Belgium,Maize Germ Oil,42
Belgium,"Oilcrops Oil, Other",38
Belgium,Tomatoes and products,16
Belgium,Onions,2
Belgium,"Vegetables, other",84
Belgium,"Oranges, Mandarines",22
Belgium,"Lemons, Limes and products",1
Belgium,Grapefruit and products,1
Belgium,"Citrus, Other",3
Belgium,Bananas,32
Belgium,Plantains,2
Belgium,Apples and products,19
Belgium,Pineapples and products,6
Belgium,Dates,2
Belgium,Grapes and products (excl wine),14
Belgium,"Fruits, other",30
Belgium,Coffee and products,8
Belgium,Cocoa Beans and products,3
Belgium,Tea (including mate),0
Belgium,Pepper,1
Belgium,Pimento,1
Belgium,Cloves,0
Belgium,"Spices, Other",8
Belgium,Wine,48
Belgium,Beer,111
Belgium,"Beverages, Fermented",1
Belgium,"Beverages, Alcoholic",8
Belgium,Bovine Meat,45
Belgium,Mutton & Goat Meat,8
Belgium,Pigmeat,126
Belgium,Poultry Meat,44
Belgium,"Meat, Other",11
Belgium,"Offals, Edible",27
Belgium,"Butter, Ghee",182
Belgium,Cream,141
Belgium,"Fats, Animals, Raw",247
Belgium,"Fish, Body Oil",0
Belgium,"Fish, Liver Oil",0
Belgium,Eggs,39
Belgium,Milk - Excluding Butter,433
Belgium,Freshwater Fish,12
Belgium,Demersal Fish,17
Belgium,Pelagic Fish,11
Belgium,"Marine Fish, Other",1
Belgium,Crustaceans,1
Belgium,Cephalopods,1
Belgium,"Molluscs, Other",1
Belgium,"Aquatic Animals, Others",0
Belgium,Aquatic Plants,0
Belize,Wheat and products,501
Belize,Rice and products,212
Belize,Barley and products,0
Belize,Maize and products,210
Belize,Oats,18
Belize,Sorghum and products,32
Belize,"Cereals, Other",5
Belize,Cassava and products,5
Belize,Potatoes and products,32
Belize,Sweet potatoes,0
Belize,Yams,0
Belize,"Roots, Other",1
Belize,Sugar (Raw Equivalent),375
Belize,"Sweeteners, Other",9
Belize,Honey,1
Belize,Beans,28
Belize,Peas,37
Belize,"Pulses, Other and products",1
Belize,Nuts and products,11
Belize,Soyabeans,15
Belize,Groundnuts,6
Belize,Sunflower seed,0
Belize,Rape and Mustardseed,2
Belize,Coconuts - Incl Copra,10
Belize,Sesame seed,0
Belize,Olives (including preserved),1
Belize,"Oilcrops, Other",0
Belize,Soyabean Oil,67
Belize,Groundnut Oil,0
Belize,Sunflowerseed Oil,45
Belize,Palmkernel Oil,0
Belize,Coconut Oil,3
Belize,Sesameseed Oil,3
Belize,Olive Oil,8
Belize,Maize Germ Oil,5
Belize,"Oilcrops Oil, Other",124
Belize,Tomatoes and products,2
Belize,Onions,9
Belize,"Vegetables, other",26
Belize,"Oranges, Mandarines",37
Belize,"Lemons, Limes and products",0
Belize,Grapefruit and products,3
Belize,"Citrus, Other",0
Belize,Bananas,0
Belize,Plantains,20
Belize,Apples and products,1
Belize,Pineapples and products,7
Belize,Dates,0
Belize,Grapes and products (excl wine),2
Belize,"Fruits, other",10
Belize,Coffee and products,6
Belize,Cocoa Beans and products,14
Belize,Tea (including mate),1
Belize,Pepper,1
Belize,Pimento,1
Belize,Cloves,0
Belize,"Spices, Other",3
Belize,Wine,7
Belize,Beer,39
Belize,"Beverages, Fermented",2
Belize,"Beverages, Alcoholic",54
Belize,Bovine Meat,23
Belize,Mutton & Goat Meat,0
Belize,Pigmeat,151
Belize,Poultry Meat,117
Belize,"Meat, Other",2
Belize,"Offals, Edible",2
Belize,"Butter, Ghee",12
Belize,Cream,27
Belize,"Fats, Animals, Raw",201
Belize,"Fish, Body Oil",0
Belize,"Fish, Liver Oil",0
Belize,Eggs,18
Belize,Milk - Excluding Butter,151
Belize,Freshwater Fish,0
Belize,Demersal Fish,2
Belize,Pelagic Fish,15
Belize,"Marine Fish, Other",1
Belize,Crustaceans,1
Belize,Cephalopods,0
Belize,"Molluscs, Other",2
Belize,"Aquatic Animals, Others",0
Belize,Aquatic Plants,0
Belize,Infant food,14
Belize,Miscellaneous,23
Benin,Wheat and products,125
Benin,Rice and products,548
Benin,Barley and products,4
Benin,Maize and products,303
Benin,Oats,0
Benin,Millet and products,11
Benin,Sorghum and products,66
Benin,"Cereals, Other",2
Benin,Cassava and products,345
Benin,Potatoes and products,1
Benin,Sweet potatoes,11
Benin,Yams,418
Benin,"Roots, Other",0
Benin,Sugar (Raw Equivalent),112
Benin,"Sweeteners, Other",1
Benin,Honey,0
Benin,Beans,69
Benin,Peas,0
Benin,"Pulses, Other and products",25
Benin,Nuts and products,9
Benin,Soyabeans,62
Benin,Groundnuts,45
Benin,Sunflower seed,0
Benin,Rape and Mustardseed,0
Benin,Coconuts - Incl Copra,1
Benin,Sesame seed,3
Benin,Olives (including preserved),0
Benin,"Oilcrops, Other",0
Benin,Soyabean Oil,29
Benin,Groundnut Oil,53
Benin,Sunflowerseed Oil,0
Benin,Rape and Mustard Oil,0
Benin,Cottonseed Oil,13
Benin,Palmkernel Oil,18
Benin,Palm Oil,156
Benin,Coconut Oil,1
Benin,Sesameseed Oil,0
Benin,Olive Oil,0
Benin,Maize Germ Oil,0
Benin,"Oilcrops Oil, Other",0
Benin,Tomatoes and products,20
Benin,Onions,6
Benin,"Vegetables, other",20
Benin,"Oranges, Mandarines",1
Benin,"Lemons, Limes and products",0
Benin,Grapefruit and products,0
Benin,"Citrus, Other",0
Benin,Bananas,3
Benin,Plantains,0
Benin,Apples and products,0
Benin,Pineapples and products,22
Benin,Dates,1
Benin,Grapes and products (excl wine),0
Benin,"Fruits, other",14
Benin,Coffee and products,0
Benin,Cocoa Beans and products,1
Benin,Tea (including mate),0
Benin,Pepper,0
Benin,Pimento,64
Benin,Cloves,0
Benin,"Spices, Other",1
Benin,Wine,1
Benin,Beer,13
Benin,"Beverages, Fermented",78
Benin,"Beverages, Alcoholic",1
Benin,Bovine Meat,19
Benin,Mutton & Goat Meat,3
Benin,Pigmeat,6
Benin,Poultry Meat,27
Benin,"Meat, Other",2
Benin,"Offals, Edible",2
Benin,"Butter, Ghee",0
Benin,Cream,0
Benin,"Fats, Animals, Raw",4
Benin,"Fish, Liver Oil",0
Benin,Eggs,3
Benin,Milk - Excluding Butter,23
Benin,Freshwater Fish,13
Benin,Demersal Fish,2
Benin,Pelagic Fish,3
Benin,"Marine Fish, Other",9
Benin,Crustaceans,1
Benin,Cephalopods,0
Benin,"Molluscs, Other",0
Benin,"Aquatic Animals, Others",0
Benin,Aquatic Plants,0
Benin,Infant food,0
Benin,Miscellaneous,2
Bhutan,Wheat and products,132
Bhutan,Rice and products,1217
Bhutan,Barley and products,0
Bhutan,Maize and products,460
Bhutan,Oats,0
Bhutan,Millet and products,12
Bhutan,"Cereals, Other",29
Bhutan,Cassava and products,0
Bhutan,Potatoes and products,43
Bhutan,"Roots, Other",96
Bhutan,Sugar cane,0
Bhutan,Sugar (Raw Equivalent),176
Bhutan,"Sweeteners, Other",4
Bhutan,Honey,1
Bhutan,Beans,10
Bhutan,Peas,8
Bhutan,"Pulses, Other and products",35
Bhutan,Nuts and products,123
Bhutan,Soyabeans,1
Bhutan,Groundnuts,4
Bhutan,Sunflower seed,0
Bhutan,Cottonseed,0
Bhutan,Coconuts - Incl Copra,0
Bhutan,Sesame seed,0
Bhutan,Olives (including preserved),0
Bhutan,"Oilcrops, Other",0
Bhutan,Soyabean Oil,144
Bhutan,Groundnut Oil,0
Bhutan,Sunflowerseed Oil,4
Bhutan,Rape and Mustard Oil,5
Bhutan,Cottonseed Oil,1
Bhutan,Coconut Oil,0
Bhutan,Sesameseed Oil,0
Bhutan,Olive Oil,1
Bhutan,"Oilcrops Oil, Other",8
Bhutan,Tomatoes and products,2
Bhutan,Onions,4
Bhutan,"Vegetables, other",39
Bhutan,"Oranges, Mandarines",11
Bhutan,"Citrus, Other",14
Bhutan,Bananas,7
Bhutan,Apples and products,2
Bhutan,Pineapples and products,0
Bhutan,Dates,0
Bhutan,Grapes and products (excl wine),0
