Area,Item,Value
Azerbaijan,Demersal Fish,0.26
Azerbaijan,Pelagic Fish,0.95
Azerbaijan,"Marine Fish, Other",0.03
Azerbaijan,Crustaceans,0.04
Azerbaijan,Cephalopods,0
Azerbaijan,"Molluscs, Other",0.01
Azerbaijan,"Aquatic Animals, Others",0
Azerbaijan,Aquatic Plants,0
Azerbaijan,Infant food,0.24
Azerbaijan,Miscellaneous,2.61
Bahamas,Wheat and products,31.26
Bahamas,Rice and products,20.05
Bahamas,Barley and products,8.26
Bahamas,Maize and products,8.34
Bahamas,Rye and products,0
Bahamas,Oats,0.91
Bahamas,"Cereals, Other",1.57
Bahamas,Cassava and products,1.82
Bahamas,Potatoes and products,8.03
Bahamas,Sweet potatoes,2.55
Bahamas,Yams,0.01
Bahamas,"Roots, Other",0.15
Bahamas,Sugar (Raw Equivalent),30.78
Bahamas,"Sweeteners, Other",24.55
Bahamas,Honey,0.23
Bahamas,Beans,0.18
Bahamas,Peas,0.01
Bahamas,"Pulses, Other and products",0.18
Bahamas,Nuts and products,0.55
Bahamas,Soyabeans,0.01
Bahamas,Groundnuts,0.94
Bahamas,Sunflower seed,0
Bahamas,Rape and Mustardseed,0
Bahamas,Coconuts - Incl Copra,5.99
Bahamas,Sesame seed,0
Bahamas,Olives (including preserved),0.03
Bahamas,"Oilcrops, Other",0
Bahamas,Soyabean Oil,2.82
Bahamas,Groundnut Oil,0
Bahamas,Sunflowerseed Oil,0.03
Bahamas,Cottonseed Oil,0
Bahamas,Palmkernel Oil,0.02
Bahamas,Palm Oil,0.01
Bahamas,Coconut Oil,0.06
Bahamas,Sesameseed Oil,0.01
Bahamas,Olive Oil,0.55
Bahamas,Ricebran Oil,0
Bahamas,Maize Germ Oil,0.06
Bahamas,"Oilcrops Oil, Other",9.13
Bahamas,Tomatoes and products,19.11
Bahamas,Onions,7.17
Bahamas,"Vegetables, other",74.15
Bahamas,"Oranges, Mandarines",14.69
Bahamas,"Lemons, Limes and products",10.64
Bahamas,Grapefruit and products,50.04
Bahamas,"Citrus, Other",0.53
Bahamas,Bananas,26.59
Bahamas,Plantains,0.92
Bahamas,Apples and products,3.64
Bahamas,Pineapples and products,1.93
Bahamas,Dates,0
Bahamas,Grapes and products (excl wine),2.29
Bahamas,"Fruits, other",25.91
Bahamas,Coffee and products,0.81
Bahamas,Cocoa Beans and products,0.08
Bahamas,Tea (including mate),0.5
Bahamas,Pepper,0
Bahamas,Pimento,0.01
Bahamas,Cloves,0
Bahamas,"Spices, Other",1.17
Bahamas,Bovine Meat,6.79
Bahamas,Mutton & Goat Meat,1.65
Bahamas,Poultry Meat,53.57
Bahamas,"Meat, Other",0.11
Bahamas,"Offals, Edible",2.39
Bahamas,"Butter, Ghee",1.68
Bahamas,Cream,0.37
Bahamas,"Fats, Animals, Raw",0.08
Bahamas,"Fish, Body Oil",0
Bahamas,"Fish, Liver Oil",0
Bahamas,Eggs,6.92
Bahamas,Milk - Excluding Butter,28.87
Bahamas,Freshwater Fish,1.56
Bahamas,Demersal Fish,1.92
Bahamas,Pelagic Fish,9.91
Bahamas,"Marine Fish, Other",1.62
Bahamas,Crustaceans,8.2
Bahamas,Cephalopods,0.18
Bahamas,"Molluscs, Other",1.06
Bahamas,"Aquatic Animals, Others",0
Bahamas,Aquatic Plants,0
Bahamas,Infant food,2.19
Bahamas,Miscellaneous,30.78
Bahrain,Wheat and products,70.47
Bahrain,Rice and products,67.28
Bahrain,Barley and products,0.51
Bahrain,Maize and products,7.45
Bahrain,Rye and products,0
Bahrain,Oats,0.3
Bahrain,Millet and products,0.36
Bahrain,Sorghum and products,0.27
Bahrain,"Cereals, Other",0.55
Bahrain,Cassava and products,0.18
Bahrain,Potatoes and products,23.66
Bahrain,Sweet potatoes,0.23
Bahrain,Yams,0.33
Bahrain,"Roots, Other",0.33
Bahrain,Sugar cane,0.03
Bahrain,Sugar beet,0
Bahrain,Sugar (Raw Equivalent),44.25
Bahrain,"Sweeteners, Other",4.98
Bahrain,Honey,0.29
Bahrain,Beans,0.41
Bahrain,Peas,0.88
Bahrain,"Pulses, Other and products",4.07
Bahrain,Nuts and products,3.33
Bahrain,Soyabeans,0.26
Bahrain,Groundnuts,0.73
Bahrain,Sunflower seed,0.62
Bahrain,Rape and Mustardseed,0
Bahrain,Cottonseed,0
Bahrain,Coconuts - Incl Copra,1.77
Bahrain,Sesame seed,0.22
Bahrain,Olives (including preserved),1.02
Bahrain,"Oilcrops, Other",0.18
Bahrain,Soyabean Oil,1.06
Bahrain,Groundnut Oil,0.02
Bahrain,Sunflowerseed Oil,4.12
Bahrain,Rape and Mustard Oil,0.51
Bahrain,Cottonseed Oil,0.01
Bahrain,Palmkernel Oil,0.16
Bahrain,Palm Oil,8.1
Bahrain,Coconut Oil,0.67
Bahrain,Sesameseed Oil,0.05
Bahrain,Olive Oil,0.86
Bahrain,Maize Germ Oil,1.38
Bahrain,"Oilcrops Oil, Other",4.79
Bahrain,Tomatoes and products,21.79
Bahrain,Onions,22.24
Bahrain,"Vegetables, other",73.23
Bahrain,"Oranges, Mandarines",15.41
Bahrain,"Lemons, Limes and products",7.23
Bahrain,Grapefruit and products,0.41
Bahrain,"Citrus, Other",0.37
Bahrain,Bananas,0.94
Bahrain,Plantains,7.86
Bahrain,Apples and products,6.53
Bahrain,Pineapples and products,0.77
Bahrain,Dates,9.09
Bahrain,Grapes and products (excl wine),3.82
Bahrain,"Fruits, other",32.79
Bahrain,Coffee and products,0.95
Bahrain,Cocoa Beans and products,0
Bahrain,Tea (including mate),0.85
Bahrain,Pepper,0.25
Bahrain,Pimento,0.48
Bahrain,Cloves,0.05
Bahrain,"Spices, Other",3.42
Bahrain,Bovine Meat,9.94
Bahrain,Mutton & Goat Meat,22.51
Bahrain,Poultry Meat,42.58
Bahrain,"Meat, Other",0.75
Bahrain,"Offals, Edible",4.12
Bahrain,"Butter, Ghee",2.78
Bahrain,Cream,7.03
Bahrain,"Fats, Animals, Raw",1.11
Bahrain,"Fish, Body Oil",0
Bahrain,"Fish, Liver Oil",0
Bahrain,Eggs,9.86
Bahrain,Milk - Excluding Butter,40.01
Bahrain,Freshwater Fish,3.33
Bahrain,Demersal Fish,5.15
Bahrain,Pelagic Fish,2.36
Bahrain,"Marine Fish, Other",5.25
Bahrain,Crustaceans,0.39
Bahrain,Cephalopods,0.13
Bahrain,"Molluscs, Other",0.27
Bahrain,"Aquatic Animals, Others",0
Bahrain,Aquatic Plants,0
Bahrain,Infant food,0.65
Bahrain,Miscellaneous,1.46
Bangladesh,Wheat and products,14.76
Bangladesh,Rice and products,262.25
Bangladesh,Barley and products,0
Bangladesh,Maize and products,0.75
Bangladesh,Rye and products,0
Bangladesh,Oats,0.01
Bangladesh,Millet and products,0.05
Bangladesh,Sorghum and products,0
Bangladesh,"Cereals, Other",0
Bangladesh,Cassava and products,0.2
Bangladesh,Potatoes and products,50.64
Bangladesh,Sweet potatoes,1.34
Bangladesh,"Roots, Other",0
Bangladesh,Sugar cane,1.31
Bangladesh,Sugar non-centrifugal,1.16
Bangladesh,Sugar (Raw Equivalent),6.21
Bangladesh,"Sweeteners, Other",2.92
Bangladesh,Honey,0
Bangladesh,Beans,0.32
Bangladesh,Peas,1.97
Bangladesh,"Pulses, Other and products",5.85
Bangladesh,Nuts and products,1.09
Bangladesh,Soyabeans,0.69
Bangladesh,Groundnuts,0.06
Bangladesh,Sunflower seed,0
Bangladesh,Rape and Mustardseed,0
Bangladesh,Coconuts - Incl Copra,1.83
Bangladesh,Olives (including preserved),0
Bangladesh,Soyabean Oil,2.46
Bangladesh,Groundnut Oil,0.1
Bangladesh,Sunflowerseed Oil,0.02
Bangladesh,Rape and Mustard Oil,1
Bangladesh,Cottonseed Oil,0.03
Bangladesh,Palmkernel Oil,0
Bangladesh,Palm Oil,3.5
Bangladesh,Coconut Oil,0.12
Bangladesh,Sesameseed Oil,0.02
Bangladesh,Olive Oil,0
Bangladesh,Ricebran Oil,0.02
Bangladesh,Maize Germ Oil,0
Bangladesh,"Oilcrops Oil, Other",0
Bangladesh,Tomatoes and products,2.41
Bangladesh,Onions,11.73
Bangladesh,"Vegetables, other",24.89
Bangladesh,"Oranges, Mandarines",1.35
Bangladesh,"Lemons, Limes and products",0.38
Bangladesh,Grapefruit and products,0.4
Bangladesh,"Citrus, Other",0.01
Bangladesh,Bananas,4.68
Bangladesh,Plantains,0.92
Bangladesh,Apples and products,1.43
Bangladesh,Pineapples and products,1.22
Bangladesh,Dates,0.19
Bangladesh,Grapes and products (excl wine),0.34
Bangladesh,"Fruits, other",18.01
Bangladesh,Coffee and products,0.02
Bangladesh,Cocoa Beans and products,0
Bangladesh,Tea (including mate),0.54
Bangladesh,Pepper,0.01
Bangladesh,Pimento,0.98
Bangladesh,Cloves,0
Bangladesh,"Spices, Other",2.35
Bangladesh,Bovine Meat,1.24
Bangladesh,Mutton & Goat Meat,1.43
Bangladesh,Poultry Meat,1.6
Bangladesh,"Meat, Other",0
Bangladesh,"Offals, Edible",0.56
Bangladesh,"Butter, Ghee",0.2
Bangladesh,Cream,0
Bangladesh,"Fats, Animals, Raw",0.13
Bangladesh,"Fish, Body Oil",0
Bangladesh,"Fish, Liver Oil",0
Bangladesh,Eggs,2.78
Bangladesh,Milk - Excluding Butter,17.53
Bangladesh,Freshwater Fish,22.63
Bangladesh,Demersal Fish,0.58
Bangladesh,Pelagic Fish,0.54
Bangladesh,"Marine Fish, Other",1.97
Bangladesh,Crustaceans,1.27
Bangladesh,Cephalopods,0
Bangladesh,"Molluscs, Other",0
Bangladesh,"Aquatic Animals, Others",0
Bangladesh,Aquatic Plants,0
Bangladesh,Infant food,0.04
Bangladesh,Miscellaneous,0.16
Barbados,Wheat and products,73.6
Barbados,Rice and products,14.14
Barbados,Barley and products,0.96
Barbados,Maize and products,14.1
Barbados,Rye and products,0.04
Barbados,Oats,1.56
Barbados,"Cereals, Other",1.19
Barbados,Cassava and products,1.46
Barbados,Potatoes and products,34.27
Barbados,Sweet potatoes,6.17
Barbados,Yams,0.74
Barbados,"Roots, Other",0.63
Barbados,Sugar (Raw Equivalent),54.5
Barbados,"Sweeteners, Other",6.59
Barbados,Honey,0.53
Barbados,Beans,0.51
Barbados,Peas,1.3
Barbados,"Pulses, Other and products",3.89
Barbados,Nuts and products,1.11
Barbados,Soyabeans,0.26
Barbados,Groundnuts,1.92
Barbados,Sunflower seed,0.06
Barbados,Rape and Mustardseed,1
Barbados,Coconuts - Incl Copra,6.67
Barbados,Sesame seed,0.08
Barbados,Olives (including preserved),0.19
Barbados,"Oilcrops, Other",0
Barbados,Soyabean Oil,4.37
Barbados,Groundnut Oil,0
Barbados,Sunflowerseed Oil,1.66
Barbados,Cottonseed Oil,0.08
Barbados,Palmkernel Oil,0
Barbados,Palm Oil,0.17
Barbados,Coconut Oil,0.24
Barbados,Sesameseed Oil,0.02
Barbados,Olive Oil,0.84
Barbados,Maize Germ Oil,0.73
Barbados,"Oilcrops Oil, Other",1.79
Barbados,Tomatoes and products,3.57
Barbados,Onions,7.86
Barbados,"Vegetables, other",57.8
Barbados,"Oranges, Mandarines",6.87
Barbados,"Lemons, Limes and products",1.96
Barbados,Grapefruit and products,1.4
Barbados,"Citrus, Other",0.09
Barbados,Bananas,10.78
Barbados,Plantains,3.5
Barbados,Apples and products,9.28
Barbados,Pineapples and products,5.01
Barbados,Dates,0.08
Barbados,Grapes and products (excl wine),9.79
Barbados,"Fruits, other",19.46
Barbados,Coffee and products,1.47
Barbados,Cocoa Beans and products,0.01
Barbados,Tea (including mate),0.83
Barbados,Pepper,0.33
Barbados,Pimento,0.18
Barbados,Cloves,0.03
Barbados,"Spices, Other",1.26
Barbados,Bovine Meat,10.36
Barbados,Mutton & Goat Meat,3.56
Barbados,Poultry Meat,48.93
Barbados,"Meat, Other",0.06
Barbados,"Offals, Edible",2.22
Barbados,"Butter, Ghee",0.95
Barbados,Cream,2.03
Barbados,"Fats, Animals, Raw",0.42
Barbados,"Fish, Body Oil",0
Barbados,"Fish, Liver Oil",0
Barbados,Eggs,10.23
Barbados,Milk - Excluding Butter,20.5
Barbados,Freshwater Fish,0.96
Barbados,Demersal Fish,1.36
Barbados,Pelagic Fish,25.59
Barbados,"Marine Fish, Other",12.17
Barbados,Crustaceans,2.02
Barbados,Cephalopods,0.45
Barbados,"Molluscs, Other",0.37
Barbados,Aquatic Plants,0
Barbados,Infant food,0.89
Barbados,Miscellaneous,47.35
Belarus,Wheat and products,73.7
Belarus,Rice and products,2.81
Belarus,Barley and products,4.91
Belarus,Maize and products,0.89
Belarus,Rye and products,16.22
Belarus,Oats,9.98
Belarus,"Cereals, Other",1.94
Belarus,Cassava and products,0
Belarus,Potatoes and products,176.05
Belarus,Sweet potatoes,0
Belarus,Yams,0
Belarus,"Roots, Other",0
Belarus,Sugar cane,0
Belarus,Sugar (Raw Equivalent),25.52
Belarus,"Sweeteners, Other",19.43
Belarus,Honey,0.29
Belarus,Peas,0.85
Belarus,"Pulses, Other and products",0.05
Belarus,Nuts and products,2.59
Belarus,Soyabeans,0.94
Belarus,Groundnuts,0.64
Belarus,Rape and Mustardseed,0
Belarus,Cottonseed,0
Belarus,Coconuts - Incl Copra,0.05
Belarus,Olives (including preserved),0.11
Belarus,"Oilcrops, Other",0
Belarus,Soyabean Oil,2.61
Belarus,Groundnut Oil,0
Belarus,Sunflowerseed Oil,9.53
Belarus,Rape and Mustard Oil,1.85
Belarus,Cottonseed Oil,0
Belarus,Palmkernel Oil,0
Belarus,Palm Oil,0
Belarus,Coconut Oil,0.14
Belarus,Sesameseed Oil,0
Belarus,Olive Oil,0.08
Belarus,Maize Germ Oil,0.05
Belarus,"Oilcrops Oil, Other",2.42
Belarus,Tomatoes and products,25.69
Belarus,Onions,19.83
Belarus,"Vegetables, other",112.66
Belarus,"Oranges, Mandarines",7.1
Belarus,"Lemons, Limes and products",0.95
Belarus,Grapefruit and products,1.01
Belarus,"Citrus, Other",0.01
Belarus,Bananas,7.37
Belarus,Plantains,0
Belarus,Apples and products,19.38
Belarus,Pineapples and products,0.67
Belarus,Dates,0.09
Belarus,Grapes and products (excl wine),1.82
Belarus,"Fruits, other",32.43
Belarus,Coffee and products,1.32
Belarus,Cocoa Beans and products,1.03
Belarus,Tea (including mate),0.46
Belarus,Pepper,0.04
Belarus,Pimento,0.02
Belarus,Cloves,0
Belarus,"Spices, Other",0.15
Belarus,Bovine Meat,19.69
Belarus,Mutton & Goat Meat,0.12
Belarus,Poultry Meat,27.73
Belarus,"Meat, Other",0.24
Belarus,"Offals, Edible",8.21
Belarus,"Butter, Ghee",5.16
Belarus,Cream,2.61
Belarus,"Fats, Animals, Raw",0
Belarus,"Fish, Body Oil",0
Belarus,"Fish, Liver Oil",0
Belarus,Eggs,13.31
Belarus,Milk - Excluding Butter,123.01
Belarus,Freshwater Fish,1.32
Belarus,Demersal Fish,3.01
Belarus,Pelagic Fish,6.39
Belarus,"Marine Fish, Other",0.5
Belarus,Crustaceans,0.32
Belarus,Cephalopods,0.1
Belarus,"Molluscs, Other",0.2
Belarus,"Aquatic Animals, Others",0
Belarus,Aquatic Plants,0
Belarus,Infant food,0
Belarus,Miscellaneous,6.05
Belgium,Wheat and products,97.86
Belgium,Rice and products,9.99
Belgium,Barley and products,1.7
Belgium,Maize and products,1.19
Belgium,Rye and products,0.99
Belgium,Oats,0.17
Belgium,"Cereals, Other",1.02
Belgium,Potatoes and products,89.54
Belgium,Yams,0.07
Belgium,"Roots, Other",0
Belgium,Sugar (Raw Equivalent),46.09
Belgium,"Sweeteners, Other",10.92
Belgium,Honey,0.56
Belgium,Beans,0.45
Belgium,Peas,2.4
Belgium,"Pulses, Other and products",1.12
Belgium,Nuts and products,2.65
Belgium,Soyabeans,0.21
Belgium,Groundnuts,0.23
Belgium,Rape and Mustardseed,0
Belgium,Coconuts - Incl Copra,0.46
Belgium,Olives (including preserved),1.39
Belgium,"Oilcrops, Other",0
Belgium,Soyabean Oil,4.15
Belgium,Groundnut Oil,0
Belgium,Sunflowerseed Oil,1.66
Belgium,Rape and Mustard Oil,0
Belgium,Cottonseed Oil,0
Belgium,Palmkernel Oil,0
Belgium,Palm Oil,0
Belgium,Coconut Oil,0
Belgium,Sesameseed Oil,0
Belgium,Olive Oil,1.01
Belgium,Maize Germ Oil,1.75
Belgium,"Oilcrops Oil, Other",1.8
Belgium,Tomatoes and products,15.81
Belgium,Onions,1.16
Belgium,"Vegetables, other",116.28
Belgium,"Oranges, Mandarines",31.84
Belgium,"Lemons, Limes and products",2.5
Belgium,Grapefruit and products,1.08
Belgium,"Citrus, Other",0.81
Belgium,Bananas,19.21
Belgium,Plantains,1.13
Belgium,Apples and products,12.55
Belgium,Pineapples and products,4.99
Belgium,Dates,0.4
Belgium,Grapes and products (excl wine),7.92
Belgium,"Fruits, other",20.32
Belgium,Coffee and products,5.99
Belgium,Cocoa Beans and products,0
Belgium,Tea (including mate),0.44
Belgium,Pepper,0.08
Belgium,Pimento,0.08
Belgium,Cloves,0
Belgium,"Spices, Other",0.89
Belgium,Bovine Meat,14.37
Belgium,Mutton & Goat Meat,1.15
Belgium,Poultry Meat,12.6
Belgium,"Meat, Other",1.95
Belgium,"Offals, Edible",8.58
Belgium,"Butter, Ghee",7.9
Belgium,Cream,26.4
Belgium,"Fats, Animals, Raw",6.99
Belgium,"Fish, Body Oil",0
Belgium,"Fish, Liver Oil",0
Belgium,Eggs,9.94
Belgium,Milk - Excluding Butter,129.07
Belgium,Freshwater Fish,6.76
Belgium,Demersal Fish,7.59
Belgium,Pelagic Fish,4.17
Belgium,"Marine Fish, Other",0.35
Belgium,Crustaceans,1.12
Belgium,Cephalopods,0.28
Belgium,"Molluscs, Other",2.49
Belgium,"Aquatic Animals, Others",0.02
Belgium,Aquatic Plants,0
Belize,Wheat and products,58.71
Belize,Rice and products,32.68
Belize,Barley and products,0
Belize,Maize and products,24.07
Belize,Oats,1.67
Belize,Sorghum and products,3.41
Belize,"Cereals, Other",0.54
Belize,Cassava and products,1.52
Belize,Potatoes and products,15.94
Belize,Sweet potatoes,0.1
Belize,Yams,0.11
Belize,"Roots, Other",0.4
Belize,Sugar (Raw Equivalent),38.81
Belize,"Sweeteners, Other",8.18
Belize,Honey,0.12
Belize,Beans,3.07
Belize,Peas,3.88
Belize,"Pulses, Other and products",0.16
Belize,Nuts and products,0.66
Belize,Soyabeans,1.84
Belize,Groundnuts,0.4
Belize,Sunflower seed,0
Belize,Rape and Mustardseed,0
Belize,Coconuts - Incl Copra,2.61
Belize,Sesame seed,0.01
Belize,Olives (including preserved),0.23
Belize,"Oilcrops, Other",0
Belize,Soyabean Oil,2.78
Belize,Groundnut Oil,0
Belize,Sunflowerseed Oil,1.84
Belize,Cottonseed Oil,0
Belize,Palmkernel Oil,0
Belize,Palm Oil,0
Belize,Coconut Oil,0.1
Belize,Sesameseed Oil,0.11
Belize,Olive Oil,0.35
Belize,Maize Germ Oil,0.2
Belize,"Oilcrops Oil, Other",5.88
Belize,Tomatoes and products,2.37
Belize,Onions,7.73
Belize,"Vegetables, other",31.84
Belize,"Oranges, Mandarines",50.32
Belize,"Lemons, Limes and products",0
Belize,Grapefruit and products,3.94
Belize,"Citrus, Other",0
Belize,Bananas,0
Belize,Plantains,9.9
Belize,Apples and products,0.73
Belize,Pineapples and products,5.07
Belize,Dates,0
Belize,Grapes and products (excl wine),0.86
Belize,"Fruits, other",9.32
Belize,Coffee and products,2.54
Belize,Cocoa Beans and products,0
Belize,Tea (including mate),0.62
Belize,Pepper,0.14
Belize,Pimento,0.08
Belize,Cloves,0.01
Belize,"Spices, Other",0.28
Belize,Bovine Meat,4.2
Belize,Mutton & Goat Meat,0.08
Belize,Poultry Meat,27.25
Belize,"Meat, Other",0.28
Belize,"Offals, Edible",0.77
Belize,"Butter, Ghee",0.61
Belize,Cream,4.98
Belize,"Fats, Animals, Raw",2.05
Belize,"Fish, Body Oil",0
Belize,"Fish, Liver Oil",0
Belize,Eggs,4.92
Belize,Milk - Excluding Butter,30.91
Belize,Freshwater Fish,0.23
Belize,Demersal Fish,1.36
Belize,Pelagic Fish,6.28
Belize,"Marine Fish, Other",0.83
Belize,Crustaceans,0.45
Belize,Cephalopods,0.06
Belize,"Molluscs, Other",4.27
Belize,"Aquatic Animals, Others",0.02
Belize,Aquatic Plants,0
Belize,Infant food,1.43
Belize,Miscellaneous,20.61
Benin,Wheat and products,17.15
Benin,Rice and products,82.26
Benin,Barley and products,0.53
Benin,Maize and products,36.86
Benin,Oats,0
Benin,Millet and products,1.41
Benin,Sorghum and products,8.22
Benin,"Cereals, Other",0.36
Benin,Cassava and products,117.73
Benin,Potatoes and products,0.32
Benin,Sweet potatoes,4.22
Benin,Yams,152.53
Benin,"Roots, Other",0.13
Benin,Sugar (Raw Equivalent),11.55
Benin,"Sweeteners, Other",0.56
Benin,Honey,0
Benin,Beans,7.51
Benin,Peas,0
Benin,"Pulses, Other and products",3.34
Benin,Nuts and products,1.85
Benin,Soyabeans,6.78
Benin,Groundnuts,4.23
Benin,Sunflower seed,0
Benin,Rape and Mustardseed,0
Benin,Coconuts - Incl Copra,0.15
Benin,Sesame seed,0.21
Benin,Olives (including preserved),0
Benin,"Oilcrops, Other",0
Benin,Soyabean Oil,1.2
Benin,Groundnut Oil,2.2
Benin,Sunflowerseed Oil,0
Benin,Rape and Mustard Oil,0
Benin,Cottonseed Oil,0.54
Benin,Palmkernel Oil,0.75
Benin,Palm Oil,6.44
Benin,Coconut Oil,0.05
Benin,Sesameseed Oil,0
Benin,Olive Oil,0.01
Benin,Maize Germ Oil,0
Benin,"Oilcrops Oil, Other",0
Benin,Tomatoes and products,30.83
Benin,Onions,5.19
Benin,"Vegetables, other",29.14
Benin,"Oranges, Mandarines",1.17
Benin,"Lemons, Limes and products",0
Benin,Grapefruit and products,0
Benin,"Citrus, Other",0
Benin,Bananas,1.54
Benin,Plantains,0
Benin,Apples and products,0.12
Benin,Pineapples and products,25.71
Benin,Dates,0.12
Benin,Grapes and products (excl wine),0.05
Benin,"Fruits, other",11.48
Benin,Coffee and products,0.03
Benin,Cocoa Beans and products,0
Benin,Tea (including mate),0.02
Benin,Pepper,0.01
Benin,Pimento,7.38
Benin,Cloves,0
Benin,"Spices, Other",0.07
Benin,Bovine Meat,3.65
Benin,Mutton & Goat Meat,0.8
Benin,Poultry Meat,10.22
Benin,"Meat, Other",0.69
Benin,"Offals, Edible",0.85
Benin,"Butter, Ghee",0.01
Benin,Cream,0.01
Benin,"Fats, Animals, Raw",0.18
Benin,"Fish, Liver Oil",0
Benin,Eggs,0.97
Benin,Milk - Excluding Butter,11.24
Benin,Freshwater Fish,6.77
Benin,Demersal Fish,2.29
Benin,Pelagic Fish,1.24
Benin,"Marine Fish, Other",5.88
Benin,Crustaceans,0.49
Benin,Cephalopods,0
Benin,"Molluscs, Other",0
