Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2003","2003","TJ","2.133558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2004","2004","TJ","2.844744","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2005","2005","TJ","3.55593","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2006","2006","TJ","4.267116","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2007","2007","TJ","4.978302","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2008","2008","TJ","5.689488","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2009","2009","TJ","6.400674","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2010","2010","TJ","7.11186","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2011","2011","TJ","5.431856","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2012","2012","TJ","5.7552","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2013","2013","TJ","9.88722","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2014","2014","TJ","7.00035","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2015","2015","TJ","7.07469","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2016","2016","TJ","6.9384","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2017","2017","TJ","6.9384","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2018","2018","TJ","7.21098","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2019","2019","TJ","7.3101","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6508","Food Retail","2020","2020","TJ","7.0623","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2001","2001","TJ","0.711186","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2002","2002","TJ","1.422372","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2003","2003","TJ","2.133558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2004","2004","TJ","2.844744","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2005","2005","TJ","3.55593","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2006","2006","TJ","4.267116","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2007","2007","TJ","4.978302","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2008","2008","TJ","5.689488","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2009","2009","TJ","6.400674","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2010","2010","TJ","7.11186","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2011","2011","TJ","5.431856","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2012","2012","TJ","5.7552","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2013","2013","TJ","9.88722","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2014","2014","TJ","7.00035","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2015","2015","TJ","7.07469","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2016","2016","TJ","6.9384","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2017","2017","TJ","6.9384","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2018","2018","TJ","7.21098","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2019","2019","TJ","7.3101","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6517","Pre- and Post- Production","2020","2020","TJ","7.0623","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2001","2001","TJ","0.711186","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2002","2002","TJ","1.422372","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2003","2003","TJ","2.133558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2004","2004","TJ","2.844744","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2005","2005","TJ","3.55593","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2006","2006","TJ","4.267116","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2007","2007","TJ","4.978302","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2008","2008","TJ","5.689488","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2009","2009","TJ","6.400674","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2010","2010","TJ","7.11186","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2011","2011","TJ","5.431856","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2012","2012","TJ","5.7552","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2013","2013","TJ","9.88722","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2014","2014","TJ","7.00035","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2015","2015","TJ","7.07469","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2016","2016","TJ","6.9384","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2017","2017","TJ","6.9384","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2018","2018","TJ","7.21098","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2019","2019","TJ","7.3101","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","35","Cabo Verde","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2020","2020","TJ","7.0623","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","32","Cameroon","723117","Energy Use (Coal)","6508","Food Retail","1997","1997","TJ","23.541","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","32","Cameroon","723117","Energy Use (Coal)","6508","Food Retail","1998","1998","TJ","47.082","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","32","Cameroon","723117","Energy Use (Coal)","6508","Food Retail","1999","1999","TJ","70.623","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","32","Cameroon","723117","Energy Use (Coal)","6508","Food Retail","2000","2000","TJ","94.164","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","32","Cameroon","723117","Energy Use (Coal)","6508","Food Retail","2001","2001","TJ","117.705","E","Estimated value"
